id,version,url,title,salary_from,salary_to,experience_from,experience_to,description,company_id,source_id,vector,publicated_at
43,1,https://rabota.sber.ru/search/4107077,Middle ML Engineer,,,,,"В команду сервиса “Новостной мониторинг” требуются Middle ML Engineer.

Мы занимаемся разработкой NLP моделей для анализа новостного потока, ключевые задачи: NER, entity linking, классификация. У нас открывается новое направление по OCR. Необходимо будет автоматизировать входящий поток документов в разных форматах.
Задачи:
Есть end-to-end real-time пайплайн обработки новостей - от парсинга до поставки пользователям. Внутри происходит много чего интересного, но не всегда оптимально. Ожидается, что грамотный MLE поможет нам с этим.
Есть задачи по организации хранения данных (сейчас сделано медленное хранилище в PostgreSQL, быстрое - ElasticSearch), по микросервисной архитектуре (есть много докер-контейнеров, можно попробовать все в кубер затащить) и по деплою моделей (хочется организовать автоматическую выкатку в torchserve через gitlab-ci + ansible)
Требования:
Уверенный Python, SOLID, умение разбираться в чужом коде
БД: PostgreSQL, знание ElasticSearch будет плюсом
ML/DL - sklearn/Pytorch, ￼знание transformers будет плюсом
Gitlab CI, Docker, ansible
Желательно иметь опыт заворачивания торчевых моделей в onnx/tensorrt
Условия:
ML Space для обучения моделей
Крупнейшее DS&AI community - более 600 DS банка, включая:
Регулярный обмен знаниями, опытом и лучшими практиками
Возможность переиспользования кода и библиотек из централизованного репозитория
Интерактивные лекции и мастер-классы от ведущих ВУЗов и экспертов технологических компаний
Дайджест о самых последних разработках в области DS&AI
Регулярные внутренние митапы",0,https://rabota.sber.ru/search,0,2023-01-16
44,1,https://rabota.sber.ru/search/4076689,SQL/PostgreSQL/Python-разработчик (Junior/Middle/Senior),,,,,"Ежедневно в Сбер поступают миллионы обращений от клиентов и наша задача предоставить им максимально комфортный сервис. Для этого нам необходимо осуществлять мониторинг операций и контролировать качество предоставления услуг.
В команде разработчиков ИСУ (Интеллектуальная Система Управления) ты будешь контролировать работу специалистов контактных центров Сбера. Разработчики ИСУ анализируют множество данных, выявляют отклонения в работе и выводят данные в dash boards с целью дальнейшей оптимизации процессов, а также моделируют зависимости между данными, предлагают новые методы оценки и контроля показателей. Мы работаем на базе SQL/PostgreSQL и Python, с библиотеками анализа Big data numpy, pandas и др.
Обязанности
• анализ данных (выявление ошибок в работе специалистов контактных центров Сбербанка)
• ad hoc аналитика по запросам
• разработка отклонений для ИСУ.
Требования
• хорошее знание возможностей SQL/PostgreSQL (Тренироваться можешь на sql-ex.ru (Обучающий этап). Обнови знания об оконных функциях на professorweb.ru (Работа с БД/Оконные функции). Круто, если начнешь читать ""Оптимизация запросов в PostgreSQL"" Домбровской)
• знание Python и основных библиотек для анализа данных (numpy, pandas). Перед собеседованием повтори функции: megre, cumsum, transform, unstack, groupby, np.where, str.join, str.split, срезы
• опыт промышленной разработки от 1 года либо пул собственных проектов.
Будет плюсом:
• теория вероятности и математическая статистика на базовом уровне
• опыт работы с git и Github, Bitbucket и пр.
• опыт работы с Confluence, Jira
• большим плюсом будет знание общих приемом machine learning, data analysis.
Условия
Мы предлагаем:

• трудоустройство согласно ТК РФ
• прозрачную и динамичную карьерную лестницу
• гарантированный доход плюс система премирования и бонусов
• мощное корпоративное обучение (Junior примерно за год может стать Middle, а Middle - Senior)
• работа с огромной базой данных крупнейшего банка РФ (опыт работы с подобными системами в России больше получить практически негде)
• ДМС, страхование от несчастных случаев и тяжелых заболеваний
• плюшки от Сбера, партнеров и компаний экосистемы (льготное кредитование, в том числе ипотечное повышенные ставки по вкладам)
• очень яркую и насыщенную корпоративную жизнь.

Приходи! Не пожалеешь, гарантируем!",0,https://rabota.sber.ru/search,0,2023-10-20
45,1,https://rabota.sber.ru/search/4202769,Senior\Middle+ Data Scientist,,,,,"Ищем Senior\Middle+ Data Scientist (Analyst) в команду SberCampaigning. Цель команды - формирование персональных предложений, исходя из профиля и выявленных на истории предпочтений Клиента по предложению продуктов банка и Экосистемы СберБанка. Команда работает на бизнес цели и включает все компетенции для е2е вывода продукта.
В команду ищем человека, который соединит в себе роль Data Science, Data Analytics и продуктового эксперта.
Обязанности
1. Разработка моделей для решения задач с использованием методов машинного обучения, финансовой математики, эконометрических, статистических и др. методов
2. Исследования в области прикладных математических алгоритмов и методов, используемых в задачах машинного обучения, глубинного обучения, обучения с подкреплением, байесовских методов и др. перспективных прикладных направлений математики
3. Анализ данных и проверка гипотез при помощи инструментов программирования и анализа данных
4. Консультирование заказчика при постановке/ утверждении задачи
5. Поиск, обработка и тестирование новых данных в моделях
6. Подготовка прототипа для тестирования/ пилотирования/ внедрения
7. Консультирование на этапе реализации/ автоматизации моделей на этапе внедрения/ тиражирования при необходимости
Требования
Опыт в части обработки и моделирования табличных данных - не менее 2 лет
Понимание и опыт практического применения алгоритмов машинного обучения: композиционные алгоритмы (случайный лес, градиентный бустинг и т.д.), линейные алгоритмы (линейная и логистическая регрессии и т.д.)
Опыт программирования Python более 2 лет
Знание pySpark
Опыт работы с базами данных Hadoop\Spark
Умение работать с бизнес-заказчиками
Знание SQL
Желателен опыт работы в Банках\Маркетинге
Условия
Профессиональное обучение, семинары, тренинги, конференции
Самые инновационные, амбициозные проекты и задачи
Годовые премии
ДМС, страхование, сниженные ставки по кредитованию, программы лояльности для сотрудников
Бесплатный фитнес-зал
Бесплатный подземный паркинг
Место работы - БЦ Президент Плаза (м. Кутузовская).",0,https://rabota.sber.ru/search,0,2023-10-30
46,1,https://rabota.sber.ru/search/4222669,Junior Data Scientist (SberStart),,,,,"Мы приглашаем талантливых начинающих Junior Data Scientist на программу SberStart!
Обязанности
В рамках программы у тебя будет возможность пройти уникальную программу адаптации, погрузиться в увлекательный мир коммерческой разработки, прокачать свои технические навыки на боевых задачах, пройти несколько стажировок и по итогам перейти в команду своей мечты.
Требования
Мы ожидаем, что ты:
Имеешь законченное высшее техническое образование
Имеешь знания в области теории вероятностей, статистики, эконометрики, оптимизации, численных методов
Понимаешь ML-модели (регрессии, классификации, кластеризация и т. д.) и знаешь как отсечь заведомо плохие модели на старте решения
Можешь построить пайплайн для полного решения задачи: получение данных (PySpark, SQL, Excel, etc), обработка данных (Pandas, etc), визуализация данных (Seaborn, etc)
Знаешь программирование, в том числе языки Python и SQL, а также библиотеки машинного обучения (Numpy, Pandas, SkLearn)
·      Готов(а) работать полный рабочий день (40 часов в неделю)

Будет плюсом, если ты:
·      Имеешь портфолио с реализованными проектами
Условия
Мы предлагаем:
·      Официальное оформление по ТК РФ
·      Ежемесячный фиксированный оклад
·      Реальные задачи от лучших ИТ-команд Сбера
·      Возможность получить дополнительное обучение и опыт

Если ты готов, то
·      Откликайся на вакансию
·      Будь готов пройти тестирования и собеседование",0,https://rabota.sber.ru/search,0,2023-10-30
47,1,https://rabota.sber.ru/search/4215771,Data Scientist,,,,,"Мы, команда Корпоративного Блока, ищем data scieintist для участия в проектах по работе с текущей базой и привлечению новых клиентов. Большая часть наших задач связана с разработкой моделей машинного обучения и анализом данных по всем направлениям Data Science.
Обязанности
Разработка ML-модели для клиентов корпоративного блока
Проведение аналитических исследований, тестирование бизнес-гипотез на больших данных
Тестирование применимости SOTA наработок в существующих процессах
Требования
Опыт создания ML моделей на Python от 1 года
Знание ML-методов, git, базовых ООП концепций
Умение подготавливать данные в Hadoop / Hive / SQL
Будет плюсом если вы:
Имеете опыт работы со Spark
Знакомы с основными архитектурами нейронных сетей
Условия
Развитая IT архитектура. Мощный GPU кластер, возможность расчётов на суперкомпьютере top-30 в мире
Постоянное развитие: обучающие курсы от лучших университетов и компаний, участие в международных конференциях
Развитое DS community
Скидки на продукты банка и экосистемы",0,https://rabota.sber.ru/search,0,2023-10-24
48,1,https://rabota.sber.ru/search/4221761,Архитектор (автоматизация каналов продаж),,,,,"Наша команда занимается построением и развитием IT-ландшафта, автоматизирующего полный спектр процессов продаж – работа с предложениями и лид-заявками, продажи кросс-продажи в крупнейшей в стране сети отделений Банка, аналитика и повышение эффективности каналов продаж
Обязанности:
управление IT-ландшафтом каналов продаж, разработка целевой архитектуры
разработка архитектурных решений для новых бизнес-инициатив
развитие фронтальных и бэк-офисных приложений на новой Платформе Банка, Big data/AI/ML, внедрение виртуальных ассистентов и умных устройств
управление миграцией с legacy- на целевые платформы и технологии
Требования:
высшее техническое образование (информационные технологии, математика), дополнительное образование в сфере финансов будет преимуществом
опыт разработки архитектурных решений уровня предприятия/крупного проекта
опыт управления IT-ландшафтом организации/крупного функционального блока
опыт автоматизации крупных кросс-функциональных проектов.

Требования к функциональным компетенциям:
опыт автоматизации процессов продаж/управлениями каналами продаж (сеть отделений, агентские/партнерские сети, прямые продажи, региональная дистрибуция)
понимание принципов организации каналов продаж, процессов управления развитием каналов, сбора и аналитики данных по эффективности продаж
понимание принципов работы фронт-офисных систем, опыт проектирования отказоустойчивых систем с большим числом интеграционных взаимодействий
Условия:
место работы: м. Кутузовская
график работы с 9:00 до 18:00, пятница - до 16:45 (офис либо смешанный режим работы)
оформление согласно ТК РФ
социальный пакет: ДМС, спортзал (фитнес, йога), бассейн, возможность обучения за счет компании, льготные условия кредитования
специальные условия ДМС для ближайших родственников сотрудника
возможность посещения (как в качестве слушателя, так и в качестве выступающего) всероссийских и международных IT-конференций
работа в команде профессионалов, возможность разрабатывать уникальные и крупные проекты масштаба всей страны
высокие премии по итогам успешной работы",0,https://rabota.sber.ru/search,0,2023-10-26
49,1,https://rabota.sber.ru/search/4206145,Data scientist,,,,,"Команда сервисного центра ""Безопасность"" приглашает в команду главного специалиста на роль ""Data scientist"".
Обязанности
обучение новых и улучшение показателей существующих моделей
создание оптимизирующих алгоритмов на Python
Требования
высшее техническое или экономическое образование
опыт работы с большими массивами данных
знания SQL и Python (построение моделей)
навыки визуализации данных, умение наглядно представлять важную информацию и делать выводы, основываясь на цифрах.
достаточный математический бэкграунд для решения ML/DL задач
знание алгоритмов и структур данных.
Условия
стабильный оклад и социальную поддержку сотрудников
официальное оформление с первого дня
мощное оборудование за счет компании
работу бок о бок лучшими из IT-индустрии, каждый из которых может поделиться своей экспертизой
обучение в одном из лучших Корпоративных университетов и в Виртуальной школе Сбера
современный офис с тихими местами для работы и зонами релаксации и спортзалом
расширенный ДМС с первого дня для сотрудников и льготное страхование для близких
корпоративную пенсионную программу
ипотеку ниже на 4% для каждого сотрудника
бесплатную подписку СберПрайм+ и скидки на продукты компаний-партнеров.
месторасположения офиса: ул. Академика Сахарова 2а
график работы: 8:00-17:00",0,https://rabota.sber.ru/search,0,2023-10-20
50,1,https://rabota.sber.ru/search/4099400,стажер Data Science Новосибирск,,,,,"Sberseasons - оплачиваемая программа стажировок для студентов очной формы обучения.
В рамках стажировки ты сможешь:

работать над интересными задачами, которые влияют на жизни миллионов пользователей Сбера
выбрать удобный для тебя график и работать от 20 часов в неделю
погрузиться в сообщество профессионалов и перенять опыт Наставника
Наша команда занимается оценкой и управлением модельного риска. Наши сотрудники участвуют в проектах по улучшению моделей машинного обучения и оптимизации их применения в бизнес-процессах Сбера. Мы создаем инструменты для мониторинга, управления и оценки модельного риска по всем бизнес-направлениям.
Мы:
• ИТ-валидируем абсолютно все модели Сбера, способные значимо повлиять на финансовый результат. ИТ-валидация – проверка того, что модель внедрили правильно, а также проверка качества данных. Модели стекаются к нам со всех уголков необъятного Сбера (розничный и корпоративный бизнес, финансы, экосистема).
• Разрабатываем и автоматизируем методы для валидации моделей различных классов (в свете усложнения моделей Сбера особенно актуально)
• Строим платформу для онлайн-мониторинга и автовалидации моделей.
Обязанности
• Анализировать код и проводить идентификацию ИТ-составляющей модельного риска
• Проводить проверку качества данных
• Автоматизировать процессы ИТ-валидации (создавать ИТ-валидационные тесты на языке Python).
Почему это интересно:
• Стажеры решают боевые задачи, поэтому ты сразу начнешь получать реальный опыт работы в DataScience
• Ты познакомишься со всем многообразием моделей в экосистеме Сбера
• Ты присоединишься к сильной команде из студентов и выпускников НГУ и НГТУ.
Требования
• Хорошо знаешь мат. статистику и теорию вероятностей
• Разбираешься в Python/SAS/R и основных библиотеках анализа данных
• Знаешь основы Data Science
• Умеешь писать запросы SQL/Oracle PL.
Условия
• Стажировка от 3 до 6 месяцев с дальнейшей возможностью приема в штат
• Уютный офис в центре Новосибирска на Димитрова 2
• Корпоративное обучение, доступ к обучающим ресурсам,DS-митапы и большое внутреннее DS сообщество",0,https://rabota.sber.ru/search,0,2023-11-03
51,1,https://rabota.sber.ru/search/4207650,ML разработчик (команда СберСпасибо),,,,,"Мы ищем талантливого молодого ML-разработчика, чтобы вместе разрабатывать и выводить в production модели для более 60 млн клиентов программы лояльности СберСпасибо. В нашей команде семь специалистов, все студенты или выпускники МФТИ.

Кандидат должен обладать техническим складом характера и широким кругозором, самостоятельностью, знанием высшей математики и статистики, опытом разработки моделей машинного обучения, знать SOTA архитектуры, любить и уметь писать качественный код на Python.
Обязанности
Полный цикл разработки и внедрения ML-моделей — от постановки задачи до внедрения модели в highload prod на регламент

- Применение статистических методов для проверки гипотез и валидации эффекта от внедрения ML-моделей

- Взаимодействие с бизнес-заказчиками и data engineers, напрямую, без посредников

- Непрерывное обучение, участие в соревнованиях на Kaggle в составе команды

- Внедрение современных инструментов в культуру совместной разработки
Требования
-Студент (от 3-го курса) или выпускник технического ВУЗа

- Не менее полгода работы/стажировки на позиции ML-разработчика

- Знание Python, следование стандартам PEP 8, в разработке ориентируемся на Google python style guide

- Знание SQL и устройства баз данных

- Опыт разработки в фреймворках на выбор Tensorflow / Pytorch / Pytorch Lightning. Знание numpy.

- Знание и опыт применения базовых ML-алгоритмов, современных архитектур NN

- Интерес к MLOps и DWH — Docker / k8s, Airflow, FastAPI, MLFlow, Kafka, Redis, Greenplum, MongoDB, Clickhouse

- Уверенное владение UNIX
Условия
-Возможность совмещать с учебой / аспирантурой, 50% команды учится

- Годовая премия, карьерный и зарплатный рост. Все преимущества Сбера для сотрудников (льготная ипотека и кредитование, скидки, современный офис).

- Разработка по Agile (scrum)

- Минимум бюрократии, прямые коммуникации с бизнес-заказчиками

- Выделенный доступ к GPU-кластеру

- Бесплатные курсы, в том числе на платформе Udemy, участие в соревнованиях Kaggle",0,https://rabota.sber.ru/search,0,2023-10-16
52,1,https://rabota.sber.ru/search/4224858,E-Com Data Product Analyst,,,,,"Мы ищем Data Analyst, который поможет развивать сервисы электронной коммерции Сбера с помощью анализа данных Сбера.
Обязанности
•       Поиск инсайтов в данных Банка для нужд Екомов
•       формирование и проверка продуктовых гипотез по запросам Екома
•       поиск и анализ рыночных тенденций и трендов
•       составление и визуализация метрик (продуктовые и маркетинговые)
•       разработка отчетов в BI
•       составление прототипов витрин данных
•       коммуникация с продуктами, DS-командой, маркетингом Екомов
•       разработка и ведение системной документации
•       опыт от 3х лет в дата аналитике
•       знания в области математической статистики и теории вероятностей
•       опыт работы с большим объемом данных и оптимизации кода
•       продвинутый SQL
•       знание Python (numpy, pandas, matplotlib, sklearn)

Будет плюсом
·      опыт с задачами DS/ML
·      Опыт работы в задачах TextClassification, NER, InformationRetrieval
·      опыт работы с BI (Qlik Sense, QlikView, Tableau, PBI, SS)
Условия
БК Президент Плаза, Кутузовский 32к1, метро/МЦК Кутузовская, опенспейс
Профессиональное обучение, семинары, тренинги, конференции
ДМС, фитнес в офисе, программы лояльности для сотрудников",0,https://rabota.sber.ru/search,0,2023-11-03
53,1,https://rabota.sber.ru/search/4226429,Senior Data Scientist LLM,,,,,"Мы ищем NLP Data Scientist`а для работы в продуктовой команде, для finetune и проверки гипотез с использованием генеративной модели GigaChat
Обязанности
Fine-tuning и внедрение LLM-моделей для решения NLU-задач бизнеса
Написание pipeline’ов распределенного инференса моделей в промышленном контуре на CPU/GPU
Оценка влияния качества LLM-моделей на бизнес-метрики процессов подразделения
Работа с бизнесом-заказчиками и core-командой разработчиков GigaChat и Kandinsky
Требования
Опыт разработки на python, включая библиотеки для обработки текстовых данных
Опыт работы с pytorch для построения текстовых моделей
Отличные теоретические знания классического и нейросетевого ML
Опыт дообучения BERT-like и GPT-like трансформеров
Linux, Git

Будет плюсом:

Практический опыт внедрение в пром transformer’ных архитектур для NLP задач 
Работа с инструментами Hadoop (HDFS, Hive, Spark)
Условия
БК Президент Плаза, Кутузовский 32к1, метро/МЦК Кутузовская, опенспейс
Профессиональное обучение, семинары, тренинги, конференции
ДМС, фитнес в офисе, программы лояльности для сотрудников",0,https://rabota.sber.ru/search,0,2023-11-07
54,1,https://rabota.sber.ru/search/4227068,Java разработчик на 3ю линию (Batch),,,,,"Мы – команда разработки продукта Platform V Batch, обеспечивающего управление расписанием, выполнение, отправку и доставку большого количества распределенных задач. Подробнее с нашим продуктом можно ознакомиться на сайте Platform V.
Важнейшим приоритетом в работе нашей команды является забота о пользователях. Сейчас продуктом Batch пользуются более 20 команд в Сбере. А скоро их будет еще больше!

Мы ищем Java Engineer для поддержки и разработки новой функциональности компонентов продукта!
Обязанности
проектирование доработок в существующих и запускаемых с нуля продуктах
разработка новой и улучшение существующей функциональности
технологический анализ
сопровождение продуктов и устранение дефектов
внутреннее и внешнее тестирование, автоматизация тестов
выпуск в опытную и промышленную эксплуатацию
Требования
java 8+
Spring Framework, Spring Boot, Spring Security/MVC/Actuator и т.д.
умение разбираться в чужом коде, писать чистый и понятный код для других разработчиков
умение проектировать и реализовывать эффективные модульные тесты
способность оптимизировать свой собственный код и код других разработчиков
знание SQL, умение писать оптимальные запросы
способность учиться и осваивать новые технологии легко выходя из зоны комфорта

Будет плюсом:

опыт работы в Scrum команде
опыт работы с инструментами Jira, Confluence, Git, Jenkins, Sonar, Maven, Gradle, Nexus
опыт разработки по TDD
знакомство с технологиями контейнеров и систем управления контейнерами (Docker, Kubernetes, Openshift)
понимание принципов работы и особенностей SQL хранилищ
владение разными инструментами экосистемы Spring
Условия
гибкий график работы: рабочие смены с 8 до 16 и с 16 до 00, 40 рабочих часов в неделю и плавающие выходные
официальное оформление с первого дня
стабильный оклад и социальная поддержка сотрудников
расширенный ДМС с первого дня работы для сотрудников и льготная
бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров
корпоративная пенсионная программа
реферальная программа для сотрудников: можно пригласить в команду знакомых профессионалов и получить вознаграждение",0,https://rabota.sber.ru/search,0,2023-11-07
55,1,https://rabota.sber.ru/search/4227357,Java Engineer,,,,,"Мы – команда разработки продукта Platform V Batch, обеспечивающего управление расписанием, выполнение, отправку и доставку большого количества распределенных задач. Подробнее с нашим продуктом можно ознакомиться на сайте Platform V.
Важнейшим приоритетом в работе нашей команды является забота о пользователях. Сейчас продуктом Batch пользуются более 20 команд в Сбере. А скоро их будет ещё больше!
Мы ищем Java Engineer для поддержки и разработки новой функциональности компонентов продукта!
Обязанности
проектирование доработок в существующих и запускаемых с нуля продуктах
разработка новой и улучшение существующей функциональности
технологический анализ
сопровождение продуктов и устранение дефектов
внутреннее и внешнее тестирование, автоматизация тестов
выпуск в опытную и промышленную эксплуатацию.
Требования
Java 8+
Spring Framework, Spring Boot, Spring Security/MVC/Actuator и т.д.
умение разбираться в чужом коде, писать чистый и понятный код для других разработчиков
умение проектировать и реализовывать эффективные модульные тесты
способность оптимизировать свой собственный код и код других разработчиков
знание SQL, умение писать оптимальные запросы
способность учиться и осваивать новые технологии легко выходя из зоны комфорта
английский на уровне чтения технической документации.
Будет плюсом:
опыт работы в Scrum команде
опыт работы с инструментами Jira, Confluence, Git, Jenkins, Sonar, Maven, Gradle, Nexus
опыт разработки по TDD
знакомство с технологиями контейнеров и систем управления контейнерами (Docker, Kubernetes, Openshift)
понимание принципов работы и особенностей SQL хранилищ
владение разными инструментами экосистемы Spring.
Условия
работа в локации Хабаровска или Владивостока
гибкий график работы: рабочие смены с 7 до 15 и с 15 до 23, 40 рабочих часов в неделю и плавающие выходные
официальное оформление с первого дня
стабильный оклад и социальная поддержка сотрудников
расширенный ДМС с первого дня работы для сотрудников и льготная медицинская страховка для близких
бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров
корпоративная пенсионная программа
корпоративное обучение за счет компании
реферальная программа для сотрудников: можно пригласить в команду знакомых профессионалов и получить вознаграждение
корпоративный спортзал
мощное железо, дополнительные мониторы и всё, что нужно для продуктивной работы.",0,https://rabota.sber.ru/search,0,2023-11-09
56,1,https://rabota.sber.ru/search/4213647,QA engineer (Hadoop),,,,,"Департамент SberData занимается созданием Фабрики данных – платформы для построения бизнес-решений, в основе которых лежит работа с огромным и быстро растущим количеством данных.
В платформу входит множество сервисов загрузки, хранения, обработки данных, а также других прикладных сервисов, которые развиваются командами департамента. В частности, Платформа построения ЕСС предоставляет инструментарий для других команд, помогая им построить свои части ЕСС (data-продукты) путём реализации тракта загрузки данных в хранилища.
Команда, в которую ведется набор, занимается реализацией программного фреймворка для разработки data-продуктов на технологии Apache Spark. Данный фреймворк призван заменить разнородные решения, используемые в данный момент командами SberData, благодаря чему будет достигнуто
·      упрощение процесса разработки data-продуктов для команд прикладных областей ЕСС
·      уменьшение стоимости разработки и поддержки разработки data-продуктов ЕСС
·      соблюдение требований безопасности и архитектурных проверок
·      единообразие параметризации data-продуктов, форматов журналирования/аудита, поведения продуктов при сбоях и т.п.
У нас интересные и сложные задачи, действительно высокая нагрузка и большие объемы данных.
Нам требуется твоя помощь в тестировании проекта!
Обязанности
·      Участие в процессе анализа требований к продукту и проектировании
·      Разработка и документирование тестовых сценариев на основе требований и проектной документации, включая функциональные и нагрузочные тесты
·      Постановка процесса непрерывного тестирования фреймворка развитие подходов к интеграционному тестированию
·      Мануальное тестирование функциональности фреймворка на кластере Hadoop
·      Проведение нагрузочного тестирования, выявление узких мест, ограничений производительности
·      Отслеживание тестовых прогонов и найденных проблем в Jira (или аналогичном баг-трекере) 
·      Участие в Root Cause Analysis в случае инцидентов
·      Автоматизация тестовых сценариев, используя Java / Python / Shell
·      Подготовка с больших объёмов данных для тестирования, анализ полученных результатов
·      Оценка результатов и подготовка отчётов о тестовых прогонах предоставление рекомендаций по улучшениям процесса
·      Ведение базы знаний команды о проблемах и решениях
Требования
·      Техническое образование (математика/физика/информационные технологии)
·      Знание теории тестирования (регрессионное тестирование, smoke-тестирование, модульное тестирование, нагрузочное тестирование и т.д.)
·      Опыт тестирования BigData проектов на основе Hadoop / Spark от 3х лет
·      Умение анализировать логи Hadoop/Spark и локализовать причину сбоя
·      Опыт автоматизации тестирования от 2х лет знание одного из языков программирования Java / Python на уровне достаточном для автоматизации тестов уверенное использование Shell
·      Умение внятно формулировать найденные проблемы, писать понятные сообщения и тексты, документировать сценарии воспроизведения
·      Опыт работы с системами версионного контроля.
·      Навык работы в команде
Условия
Режим работы: 5/2, возможен гибридный режим после 3х месяцев работы
Офис БЦ Чайка, мцк Верхние Котлы/м.Нагатинская
Отсутствие строгого дресс-кода
Уровень заработной платы, который зависит от ваших технических знаний и навыков, состоит из оклада и годового премирования
Премирование: годовое, с учетом результатов работы команды
Социальный пакет: ДМС, спортзал, страхование жизни, возможность обучаться за счет компании, посещение корпоративного санатория в Крыму одному или с семьей
Если вам нравится идея превратить «главный» банк России в передовую сервисную экосистему, будем рады увидеть вас в команде!",0,https://rabota.sber.ru/search,0,2023-10-12
